Well,Sample,PriorAvg,PostAvg,Post2Avg,PriorRaw,PostRaw,Post2Raw,OD_bc,time,AddH2O2,Strain,Glucose,LB,Catalase,RepNum,Week,Block,CellRemovalMethod,GAIN,Treatment,NetAvg,Repeat,Nutrient,NetFU
F4,Sample X4,7169.7,23763.7,24930.7,9130,24487,25987,0.006,3,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,16594,MG5_00_1,LB,15357
F5,Sample X5,7466.3,22285,23510.3,9347,22957,24672,0.003,3,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,14818.7,hpx2_00_1,LB,13610
F6,Sample X6,7070,23976.7,25402.7,9037,24352,26721,0.007,3,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,16906.7,hpx5_00_1,LB,15315
F7,Sample X7,6949,22891.3,24122.3,9047,22711,23935,9.50E-04,3,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,15942.3,MG2_00_2,LB,13664
F8,Sample X8,7106.3,25562,26238,9734,26525,26706,0.009,3,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,18455.7,MG5_00_2,LB,16791
F9,Sample X9,6961.3,23999.7,25195.7,9106,22920,25345,0.004,3,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,17038.4,MG2_00_3,LB,13814
F10,Sample X10,7901.7,27451.3,28271,10115,25058,26393,0.007,3,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,19549.6,MG5_00_3,LB,14943
F11,Sample X11,2843.7,41408.3,45218,3361,39604,44134,NA,3,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,38564.6,S_0_.,NA,36243
F12,Sample X12,2831,95917,103233.7,3020,94925,104676,NA,3,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,93086,S_0_.,NA,91905
G1,Sample X1,3497.7,40509,41968.3,4598,42114,41990,NA,3,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,37011.3,S_0_.,NA,37516
G2,Sample X2,3307.3,93780.7,100733.7,3682,95600,101890,NA,3,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,90473.4,S_0_.,NA,91918
G3,Sample X3,8483.3,24326.7,25803.3,9820,25349,26280,0.002,3,0,MG,0,2,0,1,RG13,RG13,syringe,2398,MG2_00,15843.4,MG2_00_1,LB,15529
G4,Sample X4,7169.7,23763.7,24930.7,7691,24858,25136,0.006,3,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,16594,MG5_00_1,LB,17167
G5,Sample X5,7466.3,22285,23510.3,7427,23513,24347,0.003,3,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,14818.7,hpx2_00_1,LB,16086
G6,Sample X6,7070,23976.7,25402.7,6983,22140,24307,0.007,3,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,16906.7,hpx5_00_1,LB,15157
G7,Sample X7,6949,22891.3,24122.3,6977,23052,24725,9.50E-04,3,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,15942.3,MG2_00_2,LB,16075
G8,Sample X8,7106.3,25562,26238,6405,23863,25188,0.009,3,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,18455.7,MG5_00_2,LB,17458
G9,Sample X9,6961.3,23999.7,25195.7,6263,24727,26163,0.004,3,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,17038.4,MG2_00_3,LB,18464
G10,Sample X10,7901.7,27451.3,28271,7290,29007,30025,0.007,3,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,19549.6,MG5_00_3,LB,21717
G11,Sample X11,2843.7,41408.3,45218,2541,41534,45664,NA,3,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,38564.6,S_0_.,NA,38993
G12,Sample X12,2831,95917,103233.7,2681,97120,103189,NA,3,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,93086,S_0_.,NA,94439
H1,Sample X1,3497.7,40509,41968.3,2865,41366,44237,NA,3,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,37011.3,S_0_.,NA,38501
H2,Sample X2,3307.3,93780.7,100733.7,2543,90967,97889,NA,3,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,90473.4,S_0_.,NA,88424
H3,Sample X3,8483.3,24326.7,25803.3,5451,24869,25614,0.002,3,0,MG,0,2,0,1,RG13,RG13,syringe,2398,MG2_00,15843.4,MG2_00_1,LB,19418
H4,Sample X4,7169.7,23763.7,24930.7,4688,21946,23669,0.006,3,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,16594,MG5_00_1,LB,17258
H5,Sample X5,7466.3,22285,23510.3,5625,20385,21512,0.003,3,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,14818.7,hpx2_00_1,LB,14760
H6,Sample X6,7070,23976.7,25402.7,5190,25438,25180,0.007,3,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,16906.7,hpx5_00_1,LB,20248
H7,Sample X7,6949,22891.3,24122.3,4823,22911,23707,9.50E-04,3,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,15942.3,MG2_00_2,LB,18088
H8,Sample X8,7106.3,25562,26238,5180,26298,26820,0.009,3,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,18455.7,MG5_00_2,LB,21118
H9,Sample X9,6961.3,23999.7,25195.7,5515,24352,24079,0.004,3,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,17038.4,MG2_00_3,LB,18837
H10,Sample X10,7901.7,27451.3,28271,6300,28289,28395,0.007,3,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,19549.6,MG5_00_3,LB,21989
H11,Sample X11,2843.7,41408.3,45218,2629,43087,45856,NA,3,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,38564.6,S_0_.,NA,40458
H12,Sample X12,2831,95917,103233.7,2792,95706,101836,NA,3,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,93086,S_0_.,NA,92914
F1,Sample X1,23309.7,38461.7,25265.7,5126,39189,25306,NA,6,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,15152,S_0_.,NA,34063
F2,Sample X2,16110,42177.7,30319,5188,44977,30825,NA,6,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,26067.7,S_0_.,NA,39789
F3,Sample X3,13446.7,35776,23949,8754,34056,23938,0.012,6,0,MG,0,2,0,1,RG13,RG13,syringe,2398,MG2_00,22329.3,MG2_00_1,LB,25302
F4,Sample X4,14128.3,34128.3,23742.7,7365,20162,23672,0.028,6,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,20000,MG5_00_1,LB,12797
F5,Sample X5,7690.3,48579,24363.7,6103,18697,24232,0.003,6,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,40888.7,hpx2_00_1,LB,12594
F6,Sample X6,10394.3,50104,24203.7,8369,18411,24965,0.007,6,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,39709.7,hpx5_00_1,LB,10042
F7,Sample X7,14336.3,46087.7,23985.7,7884,18794,24220,0.011,6,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,31751.4,MG2_00_2,LB,10910
F8,Sample X8,14494.3,56746.3,24025.3,8071,18554,24283,0.026,6,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,42252,MG5_00_2,LB,10483
F9,Sample X9,13012.3,61694.7,24181.7,8148,18394,24863,0.008,6,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,48682.4,MG2_00_3,LB,10246
F10,Sample X10,16581,61040.7,24207.3,11042,16088,24663,0.021,6,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,44459.7,MG5_00_3,LB,5046
F11,Sample X11,41510.7,61771.3,25837.7,6227,17019,26430,NA,6,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,20260.6,S_0_.,NA,10792
F12,Sample X12,21044,65893,30157,6368,20566,31223,NA,6,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,44849,S_0_.,NA,14198
G1,Sample X1,23309.7,38461.7,25265.7,4129,36672,25957,NA,6,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,15152,S_0_.,NA,32543
G2,Sample X2,16110,42177.7,30319,4134,39536,29893,NA,6,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,26067.7,S_0_.,NA,35402
G3,Sample X3,13446.7,35776,23949,6564,35141,24709,0.012,6,0,MG,0,2,0,1,RG13,RG13,syringe,2398,MG2_00,22329.3,MG2_00_1,LB,28577
G4,Sample X4,14128.3,34128.3,23742.7,4540,44440,24274,0.028,6,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,20000,MG5_00_1,LB,39900
G5,Sample X5,7690.3,48579,24363.7,2487,53822,24622,0.003,6,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,40888.7,hpx2_00_1,LB,51335
G6,Sample X6,10394.3,50104,24203.7,3433,53263,23974,0.007,6,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,39709.7,hpx5_00_1,LB,49830
G7,Sample X7,14336.3,46087.7,23985.7,3855,41926,24012,0.011,6,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,31751.4,MG2_00_2,LB,38071
G8,Sample X8,14494.3,56746.3,24025.3,3472,68550,24327,0.026,6,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,42252,MG5_00_2,LB,65078
G9,Sample X9,13012.3,61694.7,24181.7,3450,83353,24110,0.008,6,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,48682.4,MG2_00_3,LB,79903
G10,Sample X10,16581,61040.7,24207.3,5578,84105,23741,0.021,6,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,44459.7,MG5_00_3,LB,78527
G11,Sample X11,41510.7,61771.3,25837.7,21857,83595,25724,NA,6,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,20260.6,S_0_.,NA,61738
G12,Sample X12,21044,65893,30157,21261,88052,29779,NA,6,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,44849,S_0_.,NA,66791
H1,Sample X1,23309.7,38461.7,25265.7,60674,39524,24534,NA,6,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,15152,S_0_.,NA,-21150
H2,Sample X2,16110,42177.7,30319,39008,42020,30239,NA,6,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,26067.7,S_0_.,NA,3012
H3,Sample X3,13446.7,35776,23949,25022,38131,23200,0.012,6,0,MG,0,2,0,1,RG13,RG13,syringe,2398,MG2_00,22329.3,MG2_00_1,LB,13109
H4,Sample X4,14128.3,34128.3,23742.7,30480,37783,23282,0.028,6,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,20000,MG5_00_1,LB,7303
H5,Sample X5,7690.3,48579,24363.7,14481,73218,24237,0.003,6,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,40888.7,hpx2_00_1,LB,58737
H6,Sample X6,10394.3,50104,24203.7,19381,78638,23672,0.007,6,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,39709.7,hpx5_00_1,LB,59257
H7,Sample X7,14336.3,46087.7,23985.7,31270,77543,23725,0.011,6,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,31751.4,MG2_00_2,LB,46273
H8,Sample X8,14494.3,56746.3,24025.3,31940,83135,23466,0.026,6,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,42252,MG5_00_2,LB,51195
H9,Sample X9,13012.3,61694.7,24181.7,27439,83337,23572,0.008,6,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,48682.4,MG2_00_3,LB,55898
H10,Sample X10,16581,61040.7,24207.3,33123,82929,24218,0.021,6,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,44459.7,MG5_00_3,LB,49806
H11,Sample X11,41510.7,61771.3,25837.7,96448,84700,25359,NA,6,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,20260.6,S_0_.,NA,-11748
H12,Sample X12,21044,65893,30157,35503,89061,29469,NA,6,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,44849,S_0_.,NA,53558
B1,Sample X1,3854.3,60702.3,62015.3,3856,59225,60318,NA,24,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,56848,S_0_.,NA,55369
B2,Sample X2,4370.3,153442.3,154432,4934,152653,154969,NA,24,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,149072,S_0_.,NA,147719
B3,Sample X3,9256.7,29724,29044.7,9303,28404,28264,0.039,24,0,MG,0,2,0,1,RG13,RG13,syringe,2398,MG2_00,20467.3,MG2_00_1,LB,19101
B4,Sample X4,9563,27501.7,27160.3,10368,25368,27000,0.137,24,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,17938.7,MG5_00_1,LB,15000
B5,Sample X5,9915.3,28647.7,28662.3,10467,27517,28595,0.024,24,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,18732.4,hpx2_00_1,LB,17050
B6,Sample X6,9187.3,23583,22924,9492,23034,22738,0.101,24,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,14395.7,hpx5_00_1,LB,13542
B7,Sample X7,9924.3,30497.3,30606,10126,29377,29880,0.067,24,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,20573,MG2_00_2,LB,19251
B8,Sample X8,9377.3,29011.7,27588,9228,26287,26228,0.116,24,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,19634.4,MG5_00_2,LB,17059
B9,Sample X9,8333,28378.7,28574.7,8129,26519,28035,0.054,24,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,20045.7,MG2_00_3,LB,18390
B10,Sample X10,8873,25477.3,25760,8707,24706,25063,0.115,24,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,16604.3,MG5_00_3,LB,15999
B11,Sample X11,6146.3,47356.7,47125,9178,44811,45074,NA,24,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,41210.4,S_0_.,NA,35633
B12,Sample X12,6032.3,138633.3,137835.3,8490,134976,135298,NA,24,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,132601,S_0_.,NA,126486
C1,Sample X1,3854.3,60702.3,62015.3,4335,59851,61897,NA,24,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,56848,S_0_.,NA,55516
C2,Sample X2,4370.3,153442.3,154432,4657,148515,152527,NA,24,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,149072,S_0_.,NA,143858
C3,Sample X3,9256.7,29724,29044.7,8934,29139,27904,0.039,24,0,MG,0,2,0,1,RG13,RG13,syringe,2398,MG2_00,20467.3,MG2_00_1,LB,20205
C4,Sample X4,9563,27501.7,27160.3,8718,27548,26443,0.137,24,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,17938.7,MG5_00_1,LB,18830
C5,Sample X5,9915.3,28647.7,28662.3,9676,28527,28185,0.024,24,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,18732.4,hpx2_00_1,LB,18851
C6,Sample X6,9187.3,23583,22924,8786,23273,22842,0.101,24,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,14395.7,hpx5_00_1,LB,14487
C7,Sample X7,9924.3,30497.3,30606,9113,29797,29857,0.067,24,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,20573,MG2_00_2,LB,20684
C8,Sample X8,9377.3,29011.7,27588,8677,28510,26784,0.116,24,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,19634.4,MG5_00_2,LB,19833
C9,Sample X9,8333,28378.7,28574.7,7460,27777,27785,0.054,24,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,20045.7,MG2_00_3,LB,20317
C10,Sample X10,8873,25477.3,25760,8561,25424,25781,0.115,24,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,16604.3,MG5_00_3,LB,16863
C11,Sample X11,6146.3,47356.7,47125,4631,48614,47941,NA,24,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,41210.4,S_0_.,NA,43983
C12,Sample X12,6032.3,138633.3,137835.3,4341,138383,137026,NA,24,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,132601,S_0_.,NA,134042
D1,Sample X1,3854.3,60702.3,62015.3,3372,63031,63831,NA,24,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,56848,S_0_.,NA,59659
D2,Sample X2,4370.3,153442.3,154432,3520,159159,155800,NA,24,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,149072,S_0_.,NA,155639
D3,Sample X3,9256.7,29724,29044.7,9533,31629,30966,0.039,24,0,MG,0,2,0,1,RG13,RG13,syringe,2398,MG2_00,20467.3,MG2_00_1,LB,22096
D4,Sample X4,9563,27501.7,27160.3,9603,29589,28038,0.137,24,0,MG,0,5,0,1,RG13,RG13,syringe,2398,MG5_00,17938.7,MG5_00_1,LB,19986
D5,Sample X5,9915.3,28647.7,28662.3,9603,29899,29207,0.024,24,0,hpx,0,2,0,1,RG13,RG13,syringe,2398,hpx2_00,18732.4,hpx2_00_1,LB,20296
D6,Sample X6,9187.3,23583,22924,9284,24442,23192,0.101,24,0,hpx,0,5,0,1,RG13,RG13,syringe,2398,hpx5_00,14395.7,hpx5_00_1,LB,15158
D7,Sample X7,9924.3,30497.3,30606,10534,32318,32081,0.067,24,0,MG,0,2,0,2,RG13,RG13,syringe,2398,MG2_00,20573,MG2_00_2,LB,21784
D8,Sample X8,9377.3,29011.7,27588,10227,32238,29752,0.116,24,0,MG,0,5,0,2,RG13,RG13,syringe,2398,MG5_00,19634.4,MG5_00_2,LB,22011
D9,Sample X9,8333,28378.7,28574.7,9410,30840,29904,0.054,24,0,MG,0,2,0,3,RG13,RG13,syringe,2398,MG2_00,20045.7,MG2_00_3,LB,21430
D10,Sample X10,8873,25477.3,25760,9351,26302,26436,0.115,24,0,MG,0,5,0,3,RG13,RG13,syringe,2398,MG5_00,16604.3,MG5_00_3,LB,16951
D11,Sample X11,6146.3,47356.7,47125,4630,48645,48360,NA,24,0.05,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,41210.4,S_0_.,NA,44015
D12,Sample X12,6032.3,138633.3,137835.3,5266,142541,141182,NA,24,0.2,S,NA,NA,0,NA,RG13,RG13,syringe,2398,S_0,132601,S_0_.,NA,137275
E10,Sample X1,5318,39485.7,39568,6463,40715,39920,NA,0,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,34167.7,S_0_.,NA,34252
E11,Sample X1,5318,39485.7,39568,5109,39303,39648,NA,0,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,34167.7,S_0_.,NA,34194
E12,Sample X1,5318,39485.7,39568,4382,38439,39136,NA,0,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,34167.7,S_0_.,NA,34057
F1,Sample X2,5628.3,123924.3,121399,4781,114705,117349,NA,0,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,118296,S_0_.,NA,109924
F2,Sample X3,9170.7,18883.7,17874.7,8711,17602,17353,NA,0,0,MG,0,2,0,NA,RG33,RG33,syringe,2398,MG2_00,9713,MG2_00_.,LB,8891
F6,Sample X7,6822,18555,18516.3,9273,19693,19603,NA,0,0,MG,0,5,0,NA,RG33,RG33,syringe,2398,MG5_00,11733,MG5_00_.,LB,10420
F10,Sample X11,5550.7,39797.3,39226.3,5257,36194,38542,NA,0,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,34246.6,S_0_.,NA,30937
F11,Sample X12,6205.3,116306,117316.7,5132,113645,114708,NA,0,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,110100.7,S_0_.,NA,108513
G1,Sample X2,5628.3,123924.3,121399,5960,128874,122547,NA,0,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,118296,S_0_.,NA,122914
G2,Sample X3,9170.7,18883.7,17874.7,9399,18182,17741,NA,0,0,MG,0,2,0,NA,RG33,RG33,syringe,2398,MG2_00,9713,MG2_00_.,LB,8783
G6,Sample X7,6822,18555,18516.3,6227,18213,18156,NA,0,0,MG,0,5,0,NA,RG33,RG33,syringe,2398,MG5_00,11733,MG5_00_.,LB,11986
G10,Sample X11,5550.7,39797.3,39226.3,5442,42714,39595,NA,0,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,34246.6,S_0_.,NA,37272
G11,Sample X12,6205.3,116306,117316.7,5865,117316,118018,NA,0,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,110100.7,S_0_.,NA,111451
H1,Sample X2,5628.3,123924.3,121399,6144,128194,124301,NA,0,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,118296,S_0_.,NA,122050
H2,Sample X3,9170.7,18883.7,17874.7,9402,20867,18530,NA,0,0,MG,0,2,0,NA,RG33,RG33,syringe,2398,MG2_00,9713,MG2_00_.,LB,11465
H6,Sample X7,6822,18555,18516.3,4966,17759,17790,NA,0,0,MG,0,5,0,NA,RG33,RG33,syringe,2398,MG5_00,11733,MG5_00_.,LB,12793
H10,Sample X11,5550.7,39797.3,39226.3,5953,40484,39542,NA,0,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,34246.6,S_0_.,NA,34531
H11,Sample X12,6205.3,116306,117316.7,7619,117957,119224,NA,0,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,110100.7,S_0_.,NA,110338
B1,Sample X1,6078,42574,43041,5991,39993,41642,NA,24,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,36496,S_0_.,NA,34002
B2,Sample X2,5573.7,130506,134406,5351,127281,132830,NA,24,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,124932.3,S_0_.,NA,121930
B3,Sample X3,8193,6164,5712.3,7763,5477,5212,NA,24,0,MG,0,2,0,NA,RG33,RG33,syringe,2398,MG2_00,-2029,MG2_00_.,LB,-2286
B7,Sample X7,8449.7,17447.7,16964.7,8218,16534,16924,NA,24,0,MG,0,5,0,NA,RG33,RG33,syringe,2398,MG5_00,8998,MG5_00_.,LB,8316
B11,Sample X11,5840,42912.7,42260.3,4497,39790,39937,NA,24,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,37072.7,S_0_.,NA,35293
B12,Sample X12,9639.7,123908.7,125764,8079,117633,120712,NA,24,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,114269,S_0_.,NA,109554
C1,Sample X1,6078,42574,43041,6582,43340,43269,NA,24,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,36496,S_0_.,NA,36758
C2,Sample X2,5573.7,130506,134406,5746,130094,133584,NA,24,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,124932.3,S_0_.,NA,124348
C3,Sample X3,8193,6164,5712.3,8885,6111,5793,NA,24,0,MG,0,2,0,NA,RG33,RG33,syringe,2398,MG2_00,-2029,MG2_00_.,LB,-2774
C7,Sample X7,8449.7,17447.7,16964.7,8184,17385,16777,NA,24,0,MG,0,5,0,NA,RG33,RG33,syringe,2398,MG5_00,8998,MG5_00_.,LB,9201
C11,Sample X11,5840,42912.7,42260.3,6348,43380,42504,NA,24,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,37072.7,S_0_.,NA,37032
C12,Sample X12,9639.7,123908.7,125764,9674,124441,127805,NA,24,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,114269,S_0_.,NA,114767
D1,Sample X1,6078,42574,43041,5661,44389,44212,NA,24,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,36496,S_0_.,NA,38728
D2,Sample X2,5573.7,130506,134406,5624,134143,136804,NA,24,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,124932.3,S_0_.,NA,128519
D3,Sample X3,8193,6164,5712.3,7931,6904,6132,NA,24,0,MG,0,2,0,NA,RG33,RG33,syringe,2398,MG2_00,-2029,MG2_00_.,LB,-1027
D7,Sample X7,8449.7,17447.7,16964.7,8947,18424,17193,NA,24,0,MG,0,5,0,NA,RG33,RG33,syringe,2398,MG5_00,8998,MG5_00_.,LB,9477
D11,Sample X11,5840,42912.7,42260.3,6675,45568,44340,NA,24,0.05,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,37072.7,S_0_.,NA,38893
D12,Sample X12,9639.7,123908.7,125764,11166,129652,128775,NA,24,0.2,S,NA,NA,0,NA,RG33,RG33,syringe,2398,S_0,114269,S_0_.,NA,118486
E7,Sample X2,3383,31251.7,31128,3410,30906,30823,NA,24,0.05,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,27868.7,S_0_.,NA,27496
E8,Sample X2,3383,31251.7,31128,3472,31468,31023,NA,24,0.05,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,27868.7,S_0_.,NA,27996
E9,Sample X2,3383,31251.7,31128,3267,31381,31538,NA,24,0.05,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,27868.7,S_0_.,NA,28114
E10,Sample X3,2422.7,87238.7,86694,2579,86493,87371,NA,24,0.2,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,84816,S_0_.,NA,83914
E11,Sample X3,2422.7,87238.7,86694,2471,86589,86112,NA,24,0.2,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,84816,S_0_.,NA,84118
E12,Sample X3,2422.7,87238.7,86694,2218,88634,86599,NA,24,0.2,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,84816,S_0_.,NA,86416
F2,Sample X5,4395.3,8821,8816.7,4233,8153,8528,NA,24,0,hpx,0,5,0,NA,RG34,RG34,syringe,2398,hpx5_00,4425.7,hpx5_00_.,LB,3920
F11,Sample X14,2303.7,32534,32816,2332,30786,31503,NA,24,0.05,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,30230.3,S_0_.,NA,28454
F12,Sample X15,2480.7,91249.7,92420.3,2284,86061,87074,NA,24,0.2,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,88769,S_0_.,NA,83777
G2,Sample X5,4395.3,8821,8816.7,4633,8863,8685,NA,24,0,hpx,0,5,0,NA,RG34,RG34,syringe,2398,hpx5_00,4425.7,hpx5_00_.,LB,4230
G11,Sample X14,2303.7,32534,32816,2104,33613,34067,NA,24,0.05,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,30230.3,S_0_.,NA,31509
G12,Sample X15,2480.7,91249.7,92420.3,2764,93134,93825,NA,24,0.2,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,88769,S_0_.,NA,90370
H2,Sample X5,4395.3,8821,8816.7,4320,9447,9237,NA,24,0,hpx,0,5,0,NA,RG34,RG34,syringe,2398,hpx5_00,4425.7,hpx5_00_.,LB,5127
H11,Sample X14,2303.7,32534,32816,2475,33203,32878,NA,24,0.05,S,NA,NA,0,NA,RG34,RG34,syringe,2398,S_0,30230.3,S_0_.,NA,30728
